9306209,0,0,0,2,0,0,4,1,1,3,2,1,0,15,3,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306210,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1
9306211,20,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9306212,0,0,0,0,0,0,4,6,1,5,23,4,4,33,5,5,20,0,1,70,5,0,46,4,1,8,0,0,80,1,0,1,0,1
9306213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306214,0,0,0,1,0,0,1,2,0,1,12,3,1,13,2,1,13,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1
9306215,18,0,0,0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306216,27,0,0,1,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,5,0,1,0,0,0,2,0,0,0,0,1
9306219,0,0,0,1,0,0,4,2,0,1,5,0,0,16,3,0,1,0,0,2,2,0,7,0,0,0,0,0,34,0,1,0,0,1
9306220,0,0,0,0,0,0,3,1,0,6,3,1,4,12,0,3,2,0,1,3,0,0,29,2,0,0,0,2,1,0,0,1,0,1
9306222,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,4,0,1,0,1,0,1,1,0,0,0,0,0,0,1
9306224,0,0,0,1,0,0,0,2,0,1,4,0,0,5,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
9306226,52,0,0,0,0,50,3,17,2,2,32,0,0,4,1,0,15,1,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,1
9306227,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9306228,17,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9306229,0,0,0,2,0,1,0,1,1,3,4,0,2,7,1,1,155,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9306230,0,0,0,0,0,0,0,0,0,3,0,1,2,27,5,4,10,1,2,6,1,2,23,3,2,19,2,2,21,3,2,0,0,1
9306231,42,0,0,0,0,40,3,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
9306232,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
104229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
9306235,0,0,0,0,0,1,3,5,0,2,3,1,1,25,3,1,11,3,1,11,1,0,0,0,0,8,1,1,5,1,1,0,0,1
9306236,0,0,0,1,0,0,1,2,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306237,65,0,0,0,17,45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,2,0,0,0,1
9306238,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1
9306240,0,0,0,0,0,0,3,3,2,1,9,1,2,11,2,1,19,2,1,0,0,2,24,0,4,47,0,1,36,2,1,3,0,1
9306241,0,0,0,0,0,0,1,4,1,2,3,0,2,10,2,0,13,4,0,5,1,0,1,1,5,0,1,0,7,0,1,0,0,1
9306242,0,0,0,0,0,0,5,10,3,1,49,6,5,26,5,5,46,1,2,38,6,6,27,0,4,64,3,3,78,4,2,0,2,1
9306244,35,0,0,0,0,33,3,10,2,0,0,0,0,14,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
9306245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
9306247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306248,18,0,0,1,17,0,10,11,0,2,20,1,1,11,0,1,4,0,0,1,0,0,0,0,0,24,0,0,0,0,1,0,0,1
104233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9306249,36,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306251,0,0,0,0,0,0,1,0,0,0,27,0,0,1,0,1,2,1,1,6,0,2,11,0,0,8,0,1,10,2,0,0,0,1
9306252,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306253,0,0,0,0,0,0,2,1,0,2,1,0,0,1,1,0,2,0,0,2,1,1,2,3,0,2,0,0,12,1,1,0,0,1
9306254,0,0,0,0,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,6,0,0,8,1,0,1,0,0,0,0,0,6,0,1
9306255,18,0,0,0,0,16,0,2,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306256,11,0,0,0,10,0,7,18,1,6,9,2,3,6,3,2,30,5,3,18,0,1,5,0,1,1,0,2,1,0,0,3,0,1
9306257,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306259,0,0,0,2,0,0,11,3,4,6,2,1,3,2,2,9,35,2,1,6,3,3,12,2,2,25,2,3,30,0,2,0,0,1
9306260,52,0,0,1,0,50,3,3,0,0,5,1,1,3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
104234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9306262,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9306263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306264,21,0,0,1,20,0,2,1,1,0,2,0,1,4,2,1,5,1,2,0,0,0,3,0,1,5,0,0,0,4,0,0,0,1
9306265,31,0,0,0,0,29,1,4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1
9306267,0,0,0,0,0,0,2,2,1,3,24,1,3,9,0,1,66,2,1,1,0,1,0,0,2,0,0,0,7,0,0,0,0,1
9306268,0,0,0,0,0,0,1,0,0,1,2,0,1,41,0,0,4,2,1,7,0,0,1,0,0,3,0,0,0,0,0,0,0,1
9306269,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,1,3,0,2,7,0,2,6,0,1,0,0,0,0,0,0,0,0,1
9306270,45,0,0,0,0,43,5,6,5,7,13,5,1,45,0,2,32,2,3,10,1,0,6,0,0,26,0,1,30,2,0,0,0,1
9306271,0,0,0,2,0,0,5,9,0,4,11,0,2,12,0,0,19,2,1,1,0,0,23,3,0,3,0,2,3,0,0,1,0,1
9306276,14,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306277,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
9306278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1
9306279,23,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
9306281,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306284,51,0,0,2,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306285,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9306286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9306288,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306289,46,0,0,7,3,44,4,26,7,4,34,8,5,10,1,3,43,2,5,43,2,1,15,2,8,3,1,2,7,1,0,0,0,1
9306290,0,0,0,1,0,0,2,0,0,2,6,2,0,21,1,1,30,6,4,11,3,2,28,2,2,1,0,0,2,0,1,0,0,1
9306291,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306292,21,0,0,1,21,0,1,5,2,1,11,1,1,22,2,0,48,2,1,34,1,0,5,1,0,9,0,0,0,0,0,0,0,1
9306293,0,0,0,0,0,0,0,0,0,0,11,1,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
9306294,25,0,0,0,0,23,4,1,0,4,10,0,5,9,1,1,18,2,3,13,2,2,46,10,4,15,2,2,31,9,1,1,0,1
9306295,0,0,0,1,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306296,0,0,0,4,0,0,6,8,1,1,12,0,0,27,3,0,5,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1
9306297,0,0,0,1,0,0,1,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
9306298,0,0,0,0,0,0,3,0,0,3,10,2,0,0,0,2,0,0,2,0,0,1,26,1,2,6,0,0,35,1,0,0,0,1
9306299,26,0,0,0,0,24,1,0,0,0,3,0,0,7,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1,23,0,0,0,0,9
9306301,0,0,0,0,0,0,3,0,0,2,3,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
9607456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
9306304,23,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306305,0,0,0,0,0,0,2,1,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306306,0,0,0,0,0,0,2,4,0,0,6,1,1,1,0,0,2,1,0,2,0,2,4,0,1,1,0,2,4,2,0,0,0,1
9306307,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306308,14,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306309,13,0,0,1,0,11,1,3,2,6,57,10,4,82,5,3,33,3,6,58,4,9,110,7,5,145,7,2,150,16,2,4,1,1
9306310,0,0,0,2,0,0,1,1,0,0,1,0,1,4,0,0,0,0,0,9,1,2,5,0,0,4,0,2,2,1,1,0,0,1
9306311,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306314,0,0,0,0,0,0,2,7,0,1,24,1,0,49,1,0,20,0,1,60,1,1,3,0,0,33,0,0,2,0,0,0,0,1
9306316,50,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306318,0,0,0,1,0,0,0,0,0,1,2,0,1,9,1,0,1,0,0,19,0,1,67,5,2,0,0,0,0,0,0,0,0,1
9306319,12,0,0,0,11,0,5,4,1,4,8,0,1,12,0,1,13,0,1,2,0,0,4,1,0,0,0,0,0,0,0,0,0,1
9306320,0,0,0,1,0,0,7,5,1,26,46,9,20,95,29,24,152,29,25,103,7,18,40,5,17,114,10,8,91,4,3,6,1,1
9306321,0,0,0,0,4,1,1,1,1,1,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1
9306322,12,0,0,0,0,10,0,1,0,1,1,1,1,16,1,0,4,0,1,7,4,1,0,0,0,17,1,0,0,0,0,1,0,1
9306323,0,0,0,0,0,0,1,0,1,3,30,1,1,6,1,3,5,0,0,10,1,2,7,2,2,26,0,1,12,0,0,0,0,1
9306324,0,0,0,0,0,0,0,2,0,0,3,3,0,10,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306325,0,0,0,0,0,0,5,0,0,1,5,0,0,4,1,0,2,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,1
104248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9306327,38,0,0,0,15,20,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
104249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9306332,0,0,0,0,0,0,2,1,0,1,0,0,0,9,1,0,0,0,1,14,0,1,18,1,0,4,0,2,1,0,0,0,0,1
9306333,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,29,1,0,78,11,1,42,9,1,32,7,2,4,2,1
9306334,39,0,0,0,0,37,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
9306335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306336,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9306337,19,0,0,0,18,0,1,0,0,3,9,5,4,6,4,1,25,4,0,0,0,2,3,0,0,10,0,3,13,1,0,6,0,1
104250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
104251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,47,0,0,0,9
104252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,9
104255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9
104257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
104264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,9
104265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10,0,0,0,9
104268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,0,0,0,9
104270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
104272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
104273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
104276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,20,0,0,0,9
104281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
104282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
104286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
104287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,15,0,0,0,0,9
104289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,3,11,0,0,0,9
104292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
104295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
104296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
104297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
104298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,13,0,0,0,9
104299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
104302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,9
9607468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
104305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
104309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,3,50,0,0,0,9
9706471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
9706475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
104241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,8,0,31,6,1,2,2,8
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,4,125,49,4,149,24,1,4,1,8
1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,0,0,8
1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,11,1,123,12,3,0,0,8
1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,24,1,1,0,0,0,0,8
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,8
1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,0,0,0,8
1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,14,0,0,0,0,0,0,0,8
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,20,0,3,0,0,0,0,8
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8
1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,40,0,0,0,0,0,0,8
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,44,15,1,110,10,3,0,0,8
1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,15,0,1,0,0,8
1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,8
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,4,31,1,1,2,0,0,0,8
1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8
1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,1,0,0,8
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,17,0,0,4,0,0,0,0,8
1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,1,18,0,6,0,1,0,0,8
1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,8
1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,45,6,1,4,0,8
1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,6,0,0,0,0,8
1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,11,0,0,1,0,0,0,8
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,1,0,0,8
1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,26,4,0,0,0,0,0,0,8
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,8
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,8
