860,4,1
863,2,0
864,1,0
866,1,0
867,3,0
869,3,0
870,1,0
871,4,0
872,4,2
873,3,0
876,3,0
878,2,4
879,4,0
880,2,0
882,1,0
884,4,0
891,0,1
892,4,0
894,1,3
895,1,4
897,4,0
899,3,0
900,1,4
901,3,0
902,3,0
903,2,0
905,4,0
906,4,0
907,3,0
908,3,0
910,2,0
913,4,0
915,3,0
916,4,0
917,2,0
921,4,0
923,0,4
925,4,0
926,3,0
927,4,2
929,1,0
931,0,1
932,3,1
934,1,0
935,2,1
936,3,0
938,1,0
939,3,0
940,2,4
941,1,0
943,2,3
945,1,0
946,3,0
948,0,1
949,3,0
950,1,0
951,3,0
953,3,0
954,3,0
955,0,4
957,4,0
958,1,0
959,2,0
961,3,0
964,2,0
965,4,0
966,1,0
967,4,0
968,4,0
969,1,0
970,3,0
971,3,0
974,2,0
975,2,1
976,2,3
977,0,3
978,2,0
979,3,0
980,1,0
981,1,0
982,0,4
983,1,0
984,3,4
985,3,0
986,1,0
988,3,0
989,3,0
990,1,4
991,3,0
992,2,0
993,1,0
994,3,0
996,0,2
997,1,0
998,4,0
1000,2,0
1007,3,0
1008,1,0
1009,3,0
1010,1,0
1012,1,0
1013,4,1
1014,2,0
1015,1,2
1016,4,0
1017,4,0
1018,3,0
1020,4,0
1022,3,0
1023,0,4
1024,3,0
1025,3,0
1026,2,0
1028,2,0
1029,4,0
1031,1,0
1032,1,0
1034,1,2
1035,2,4
1038,3,0
1039,2,0
1040,1,0
1046,4,0
1047,3,0
1048,4,0
1049,1,2
1050,2,3
1052,3,0
1053,4,0
1055,3,0
1056,1,0
1058,3,0
1062,3,0
1064,2,0
1065,3,0
1070,1,0
1072,4,0
1073,1,0
1074,4,0
1078,4,0
1079,1,0
1080,1,0
1081,2,4
1083,3,0
1084,1,0
1087,1,0
1090,3,0
1093,3,0
1094,3,0
1095,4,3
1099,4,2
1100,3,0
1101,3,0
1102,3,0
1104,2,0
1106,1,0
1107,4,0
1108,3,0
1109,4,1
1110,4,0
1111,1,0
1113,1,0
1114,4,0
1115,2,0
1116,3,0
1118,1,0
1119,2,0
1120,1,0
1121,4,0
1123,2,0
1124,3,0
1126,3,0
1127,1,0
1128,1,4
1132,0,2
1135,2,0
1138,2,0
1139,2,0
1141,3,0
1142,4,0
1144,3,2
1147,1,0
1149,4,0
1150,0,4
1151,1,0
1153,3,0
1154,3,0
1155,1,0
1156,4,0
1157,1,0
1158,2,4
1159,3,0
1163,1,0
1165,4,1
1166,4,0
1167,1,3
1170,1,2
1171,3,0
1173,1,0
1174,3,1
1176,4,0
1177,1,0
1180,3,0
1181,2,0
1182,1,0
1183,4,2
1184,2,0
1186,2,0
1187,4,2
1190,1,0
1191,2,4
1193,4,0
1194,3,0
1201,1,0
1205,0,3
1206,4,0
1207,1,4
1208,3,0
1209,3,0
1210,2,0
1211,3,0
1212,2,0
1213,2,4
1217,4,0
1218,4,0
1222,3,0
1223,3,4
1225,2,0
1226,1,0
1228,2,4
1229,1,0
1230,2,4
1231,4,0
1232,3,0
1233,3,0
1234,4,1
1235,1,0
1236,3,0
1238,3,0
1239,0,1
1241,2,1
1242,1,0
1243,3,1
1244,1,0
1245,2,0
1249,3,0
1251,4,0
1252,2,0
1254,0,1
1255,1,0
1257,3,0
1258,1,2
1259,2,0
1260,1,0
1262,1,0
1263,3,0
1264,1,4
1266,1,4
1267,4,0
1269,3,0
1272,2,4
1273,3,0
1274,3,0
1275,2,0
1277,4,0
1278,1,0
1279,1,0
1282,3,0
1283,1,0
1284,1,4
1285,1,0
1286,1,0
1287,3,1
1288,2,0
1289,2,0
1290,2,0
1291,2,1
1294,2,0
1295,3,0
1296,3,0
1297,1,0
1301,1,0
1302,4,0
1303,2,0
1305,2,4
1308,0,1
1311,4,0
1312,1,0
1314,4,0
1316,4,0
1317,3,4
1318,1,0
1319,2,0
1320,2,0
1321,2,4
1322,2,0
1324,4,0
1326,3,0
1328,3,0
1329,2,0
1333,3,0
1334,3,0
1335,1,0
1336,4,2
1337,1,0
1339,2,0
1341,1,0
1342,3,0
1345,1,2
1346,3,0
1349,2,0
1350,3,4
1355,2,0
1356,1,0
1358,1,0
1359,3,0
1362,3,0
1363,2,0
1365,3,0
1366,3,0
1369,1,0
1371,4,1
1373,3,0
1374,2,0
1375,1,0
1376,1,0
1380,3,0
1381,1,0
1382,1,0
1383,3,0
1384,2,4
1385,1,2
1386,4,0
1387,2,0
1389,1,0
1390,1,0
1391,0,1
1392,4,0
1393,2,0
1395,3,0
1398,1,0
1399,3,0
1401,1,0
1404,1,0
1406,3,1
1407,1,3
1409,1,0
1410,1,0
1411,4,0
1416,4,0
1417,4,0
1418,3,0
1420,1,0
1421,3,0
1422,0,2
1423,2,0
1425,2,1
1426,4,0
1429,4,0
1430,1,0
1431,1,0
1433,3,0
1434,1,0
1435,1,0
1439,1,2
1440,2,0
1442,4,0
1444,1,0
1445,1,0
1446,1,0
1449,2,0
1451,1,0
1452,3,1
1454,1,0
1455,3,0
1456,2,4
1457,4,0
1458,1,0
1459,3,0
1460,1,0
1461,1,0
1462,1,0
1463,1,4
1464,2,1
1465,3,0
1466,3,0
1467,3,0
1468,1,0
1470,3,0
1471,4,0
1472,1,4
1475,2,0
1477,3,0
1480,2,4
1481,4,2
1483,2,0
1484,1,0
1485,1,0
1487,1,0
1488,3,0
1490,3,0
1491,2,4
1493,2,0
1495,3,0
1496,2,0
1497,1,0
1499,1,0
1501,3,0
1502,4,0
1503,3,0
1505,1,0
1506,1,0
1507,4,0
1508,2,0
1509,1,0
1510,1,0
1512,2,0
1513,1,0
1515,3,0
1516,2,0
1519,3,0
1521,2,0
1522,3,0
1523,0,2
1524,3,0
1525,4,0
1526,1,0
1528,4,0
1530,3,0
1531,3,0
1533,3,0
1535,1,0
1536,3,0
1539,3,0
1540,2,4
1541,2,4
1542,1,0
1543,1,0
1546,2,0
1547,1,0
1548,0,2
1549,1,0
1551,1,0
1552,1,0
1554,1,0
1557,4,0
1559,1,0
1561,4,0
1562,4,0
1563,4,0
1565,2,4
1567,2,0
1570,3,0
1571,1,0
1572,1,0
1573,3,0
1576,2,0
1577,1,3
1578,1,0
1579,4,2
1580,2,4
1581,3,0
1583,4,0
1584,3,0
1585,1,0
1586,4,0
1587,2,4
1588,4,1
1590,2,0
1593,1,3
1594,4,0
1595,3,0
1596,0,3
1597,0,2
1599,3,0
1600,3,0
1601,1,0
1602,2,3
1603,2,0
1605,1,0
1607,4,1
1608,2,4
1612,2,0
1615,1,0
1616,3,0
1617,3,0
1618,1,0
1619,1,0
1621,1,0
1622,3,0
1625,4,0
1628,1,0
1629,1,0
1631,3,0
1632,2,0
1634,4,2
1636,3,0
1637,1,0
1638,2,0
1640,4,0
1641,4,0
1642,1,2
1643,3,2
1644,1,0
1645,3,0
1646,1,0
1647,1,0
1648,1,0
1649,1,0
1650,1,4
1652,1,0
1653,3,0
1654,3,0
1655,4,0
1658,2,0
1660,3,0
1661,1,0
1662,2,0
1663,3,0
1664,1,4
1665,1,4
1666,2,0
1667,1,0
1669,1,2
1670,1,0
1671,2,0
1672,2,0
1674,0,1
1675,4,0
1676,0,1
1677,3,0
1678,3,1
1680,3,0
1681,1,0
1682,4,2
1684,2,4
1685,4,0
1687,4,0
1689,4,2
1694,2,0
1696,1,0
1701,1,2
1703,1,0
1705,4,2
1706,4,0
1707,1,0
1709,4,0
1711,2,0
1713,1,0
1714,2,4
1715,4,1
1716,2,4
1717,0,4
1718,2,0
1720,2,3
1721,1,0
1722,4,0
1725,1,2
1726,0,1
1732,3,0
1736,2,4
1739,2,0
1740,1,4
1742,3,0
1744,4,0
1747,1,0
1750,3,1
1753,4,2
1754,0,4
1756,0,3
1757,1,2
1760,1,0
1761,1,0
1763,2,4
1764,4,0
1765,1,0
1766,2,1
1767,1,0
1768,3,0
1769,4,1
1770,1,0
1772,4,0
1775,4,2
1777,3,0
1782,4,0
1783,1,0
1784,2,0
1786,1,0
1787,3,0
1788,4,0
1790,1,2
1791,3,0
1793,1,0
1794,0,3
1799,4,0
1800,0,1
1801,4,2
1804,1,0
1806,2,1
1807,1,0
1808,2,4
1809,0,4
1811,1,0
1812,1,0
1814,1,0
1818,1,0
1820,3,0
1821,3,0
1822,1,0
1823,3,4
1824,4,0
1825,0,3
1826,2,1
1827,2,0
1828,3,0
1829,4,2
1832,3,0
1835,3,0
1837,1,0
1838,4,0
1839,3,4
1841,2,0
1843,2,0
1846,2,0
1847,2,0
1848,1,0
1849,4,0
1850,2,0
1853,1,0
1854,3,0
1855,3,0
1856,2,4
1857,4,2
1858,1,0
1859,4,0
1862,1,0
1863,3,0
1864,1,0
1865,1,3
1869,1,3
1871,2,0
1872,0,4
1873,3,4
1874,2,0
1875,2,0
1877,2,0
1882,0,2
1883,1,2
1884,2,0
1889,2,0
1890,3,0
1891,1,4
1892,3,0
1893,3,0
1894,1,0
1895,2,4
1896,2,1
1901,3,0
1902,4,0
1903,1,0
1904,4,0
1905,2,0
1910,2,0
1911,1,0
1912,1,4
1913,2,0
1915,0,1
1919,1,0
1920,1,4
1921,2,4
1923,3,4
1924,1,0
1925,4,0
1926,1,0
1927,2,0
1928,3,0
1930,1,0
1931,4,0
1932,2,0
1934,1,0
1935,1,2
1936,1,0
1937,1,0
1938,1,0
1940,2,0
1941,3,0
1942,2,0
1943,3,0
1944,1,0
1949,2,0
1950,4,0
1952,3,0
1954,1,0
1955,2,0
1956,1,0
1957,2,4
1958,4,0
1960,3,4
1962,1,0
1965,1,0
1966,4,0
1967,1,0
1968,3,0
1969,3,0
1970,4,0
1972,1,0
1975,0,4
1978,1,3
1980,0,2
1981,2,4
1982,3,0
1983,1,0
1984,1,2
1987,2,0
1988,3,0
1989,2,0
1990,3,0
1991,1,0
1992,2,0
1993,2,4
1994,3,0
1996,2,4
1997,3,0
1998,1,0
1999,2,0
2000,4,3
2001,3,0
2004,4,2
2005,1,0
2006,2,1
2008,2,0
2009,3,4
2010,4,0
2011,1,4
2014,1,0
2015,2,4
2017,4,0
2018,1,0
2019,1,0
2021,1,0
2026,1,0
2029,1,0
2030,1,0
2031,4,0
2032,1,0
2035,2,0
2037,3,0
2038,1,0
2039,1,0
2041,1,0
2042,4,0
2043,3,0
2044,3,0
2045,1,0
2046,1,0
2047,4,0
2048,4,0
2050,1,0
2051,2,0
2052,1,0
2053,1,0
2055,2,0
2056,4,0
2057,3,0
2058,4,0
2059,2,4
2062,2,0
2065,3,0
2066,4,1
2067,4,0
2068,3,2
2069,1,0
2070,3,0
2073,2,0
2074,2,0
2076,1,0
2077,2,0
2079,2,4
2080,0,1
2084,2,0
2088,4,0
2089,0,3
2090,3,0
2091,2,4
2093,3,0
2094,2,0
2097,3,0
2098,4,0
2099,4,0
2101,4,0
2102,2,4
2104,2,1
2105,1,0
2106,2,0
2108,1,0
2109,2,4
2112,1,0
2113,1,0
2115,1,0
2116,1,3
2118,4,0
2120,2,0
2121,1,4
2122,2,4
2123,3,0
2124,2,4
2126,1,0
2128,4,0
2129,1,0
2131,2,0
2132,1,0
2133,4,0
2134,4,0
2135,1,0
2136,4,2
2138,3,0
2139,1,0
2140,4,2
2142,4,0
2143,3,0
2144,3,0
2146,1,4
2147,4,0
2148,1,4
2151,2,0
2152,4,2
2153,4,0
2154,1,0
2155,4,0
2156,1,3
2157,3,0
2158,1,0
2160,1,0
2161,3,0
2162,1,0
2164,1,0
2168,4,0
2170,3,0
2171,0,1
2172,2,0
2173,3,0
2175,2,0
2177,1,0
2178,1,0
2179,2,0
2180,1,0
2184,4,0
2185,1,0
2186,2,0
2187,4,2
2188,2,0
2190,4,1
2191,0,1
2192,1,0
2195,1,0
2196,0,2
2199,4,0
2200,4,0
2202,1,3
2203,2,0
2204,2,1
2206,4,0
2208,1,0
2209,1,0
2213,1,0
2214,1,0
2220,2,0
2221,3,0
2222,4,0
2223,3,2
2225,1,0
2229,4,0
2231,3,0
2233,3,0
2234,1,0
2235,2,0
2237,1,0
2238,2,0
2239,1,0
2241,1,0
2242,3,0
2243,3,0
2244,4,2
2246,4,0
2247,1,0
2249,1,4
2251,1,0
2252,3,0
2253,2,0
2256,1,4
2257,1,3
2258,1,0
2260,3,0
2261,2,4
2262,4,0
2263,1,0
2264,3,0
2265,0,4
2267,0,3
2268,4,3
2269,4,0
2270,4,0
2271,4,0
2272,3,1
2273,2,0
2274,1,0
2275,3,0
2277,1,0
2279,3,4
2280,1,0
2282,3,0
2283,1,0
2284,4,0
2286,3,0
2287,1,0
2288,2,0
2290,1,0
2293,1,0
2294,3,0
2295,1,0
2296,3,0
2297,3,0
2298,0,1
2299,3,0
2300,1,4
2301,1,0
2302,3,0
2303,4,0
2305,3,0
2306,1,2
2309,1,0
2310,2,0
2311,4,0
2312,4,0
2313,4,2
2314,4,1
2315,4,0
2316,4,2
2323,1,0
2326,3,0
2327,1,0
2328,3,0
2329,1,4
2330,4,0
2331,1,0
2332,3,0
2333,1,2
2335,1,0
2336,4,1
2337,2,0
2339,3,1
2341,3,0
2342,3,0
2343,3,0
2344,3,0
2345,3,0
2349,1,0
2350,1,0
2351,3,0
2359,1,0
2360,3,0
2362,3,0
2363,2,4
2364,0,2
2365,1,0
2366,2,0
2367,3,4
2368,2,0
2369,2,0
2370,2,0
2373,4,0
2374,1,0
2375,4,0
2377,1,0
2378,4,0
2379,2,1
2383,1,0
2384,3,0
2385,2,0
2388,1,0
2389,1,0
2390,2,0
2395,1,0
2396,4,0
2397,3,0
2399,3,0
2400,1,0
2401,1,0
2402,1,2
2403,2,0
2406,1,0
2412,1,0
2416,3,0
2417,2,0
2418,1,0
2420,1,0
2422,4,0
2426,1,0
2428,3,0
2430,0,1
2431,1,0
2432,1,4
2433,2,0
2434,2,4
2436,4,2
2437,4,1
2438,2,4
2440,4,0
2441,1,0
2442,4,0
2443,2,4
2445,2,4
2446,2,0
2447,1,0
2449,3,0
2450,0,3
2451,3,0
2453,3,0
2454,4,0
2456,2,0
2457,1,0
2458,2,0
2459,3,1
2461,0,3
2462,3,0
2465,0,1
2466,3,0
2467,2,0
2469,3,1
2470,0,1
2472,1,0
2473,2,0
2474,4,0
2475,2,0
2480,3,0
2481,2,0
2482,4,0
2483,1,0
2484,3,0
2485,4,0
2487,3,0
2489,3,0
2492,1,0
2493,0,1
2494,4,0
2495,1,0
2497,2,0
2498,4,0
2499,4,0
2501,1,3
2502,4,0
2503,1,0
2504,4,0
2506,2,0
2507,4,0
2510,3,0
2512,0,1
2513,2,0
2514,2,0
2515,2,0
2517,0,3
2521,1,0
2522,3,0
2524,3,0
2525,1,0
2526,1,0
2529,2,3
2530,1,0
2531,3,0
2532,3,0
2533,3,0
2535,4,0
2536,1,0
2537,1,0
2538,4,0
2543,1,0
2545,3,0
2546,1,0
2547,4,0
2548,2,0
2549,1,0
2550,4,0
2551,4,0
2552,4,2
2553,3,0
2554,1,0
2555,2,0
2557,3,0
2559,4,0
2560,4,0
2561,1,0
2562,2,0
2564,2,0
2565,4,0
2569,4,0
2570,0,1
2571,4,1
2577,4,2
2580,1,0
2581,2,0
2582,4,0
2586,2,0
2587,1,0
2588,1,4
2591,2,0
2593,3,0
2594,4,2
2595,3,4
2596,1,0
2597,2,0
2600,1,0
2605,2,0
2609,1,0
2610,1,3
2611,3,0
2612,4,0
2613,2,0
2614,2,3
2615,4,0
2616,3,0
2618,0,2
2623,0,4
2625,3,0
2628,1,0
2632,1,0
2633,3,0
2635,4,3
2637,4,0
2638,3,4
2639,4,1
2641,2,4
2642,3,0
2645,2,0
2646,3,4
2647,3,0
2648,3,0
2650,3,0
2652,1,2
2654,1,0
2655,2,0
2660,3,0
2661,1,0
2662,2,1
2663,3,0
2666,2,0
2669,3,0
2670,2,4
2671,2,0
2672,4,0
2673,4,0
2674,2,0
2675,4,2
2677,1,0
2679,4,0
2680,3,0
2685,4,0
2687,3,0
2689,3,0
2690,3,0
2691,2,0
2692,2,0
2693,0,2
2694,1,4
2695,2,0
2696,1,0
2697,1,0
2700,1,0
2702,3,1
2703,1,0
2705,1,0
2709,2,4
2710,3,0
2711,3,0
2713,2,0
2718,1,0
2723,2,0
2724,1,0
2726,3,0
2727,2,1
2728,4,0
2729,0,1
2732,4,0
2733,1,0
2734,4,0
2735,1,3
2736,4,0
2737,1,0
2739,1,0
2740,1,3
2741,4,0
2742,4,1
2743,2,0
2745,3,0
2746,1,0
2747,4,0
2748,3,0
2751,2,0
2752,3,4
2755,4,0
2757,4,2
2761,3,0
2762,0,1
2763,3,0
2764,1,0
2766,4,0
2767,1,0
2768,4,2
2769,3,0
2770,1,0
2771,2,1
2772,1,0
2774,0,2
2775,1,3
2778,1,4
2779,4,1
2780,3,0
2782,3,0
2783,1,4
2784,4,0
2785,3,0
2786,2,0
2787,3,0
2789,1,0
2790,2,0
2791,4,0
2792,3,0
2793,1,0
2794,3,2
2795,3,0
2796,1,0
2797,2,0
2798,1,0
2799,1,0
2800,3,0
2803,3,0
2804,4,0
2806,3,0
2807,1,0
2809,4,0
2810,4,0
2813,1,0
2815,2,0
2816,1,0
2818,4,0
2820,3,0
2823,2,0
2824,3,0
2825,2,0
2827,2,0
2830,4,0
2832,2,0
2833,1,0
2835,2,1
2836,2,4
2837,3,0
2838,4,0
2839,2,0
2841,3,0
2843,2,0
2845,1,0
2846,2,1
2847,2,0
2851,2,4
2852,2,0
2853,1,0
2855,4,1
2856,2,0
2857,3,0
2858,2,0
2859,4,0
2860,1,0
2863,1,0
2864,4,0
2866,3,0
2867,3,0
2868,3,0
2871,0,2
2873,1,0
2874,3,0
2876,0,3
2878,2,0
2879,4,0
2880,2,0
2883,2,0
2885,1,0
2887,2,0
2888,4,2
2889,3,0
2893,1,0
2895,1,0
2897,3,1
2900,4,2
2901,2,1
2902,4,2
2903,0,4
2905,3,0
2906,2,0
2907,2,0
2910,2,0
2911,3,0
2913,3,0
2915,4,0
2916,4,0
2917,2,0
2920,4,1
2921,2,0
2922,2,4
2924,1,0
2925,1,0
2926,3,0
2929,3,0
2931,2,0
2932,4,0
2935,3,0
2938,4,0
2939,4,0
2940,1,0
2941,1,0
2942,1,0
2944,2,0
2945,3,0
2946,1,0
2948,3,0
2950,4,0
2951,4,0
2952,1,0
2956,1,0
2961,1,0
2962,4,0
2965,2,0
2967,4,0
2969,1,0
2970,1,3
2972,2,0
2973,3,0
2976,1,0
2977,3,0
2978,4,0
2979,2,0
2983,4,3
2984,3,0
2985,4,0
2986,1,0
2987,0,3
2988,4,3
2989,4,0
2990,1,0
2992,3,0
2993,2,0
2996,4,0
2998,4,0
2999,4,0
3000,2,0
3001,1,2
3003,2,0
3004,3,0
3005,3,0
3006,1,0
3007,1,0
3009,4,2
3010,3,2
3011,1,0
3012,2,1
3015,4,0
3016,4,0
3017,4,0
3018,1,0
3019,1,0
3022,3,0
3023,1,0
3024,4,0
3025,1,0
3027,4,1
3030,4,0
3031,3,0
3032,1,0
3033,3,0
3035,2,0
3036,2,0
3037,1,0
3038,3,0
3039,2,0
3041,1,0
3043,3,2
3045,2,0
3046,2,4
3047,3,0
3048,2,0
3049,1,3
3050,4,0
3051,3,0
3053,2,0
3055,4,1
3058,2,0
3059,1,0
3060,3,0
3064,2,0
3066,1,0
3068,1,0
3070,2,0
3071,3,0
3072,4,0
3073,4,0
3075,2,4
3076,1,0
3077,2,0
3078,1,0
3079,3,0
3080,0,2
3081,3,0
3083,1,0
3085,2,0
3086,4,2
3087,2,0
3091,1,0
3093,2,4
3095,2,0
3096,1,0
3097,3,0
3098,1,0
3099,1,0
3100,2,0
3103,3,0
3106,1,0
3108,1,0
3109,0,3
3113,2,0
3114,3,0
3115,4,0
3116,4,0
3117,3,0
3119,4,0
3120,4,0
3121,4,3
3123,2,0
3125,1,0
3126,1,0
3127,4,0
3128,2,0
3129,4,0
3131,4,0
3133,2,0
3135,1,0
3136,4,0
3137,2,0
3139,3,0
3140,2,4
3143,2,0
3144,1,0
3146,1,3
3151,2,0
3152,4,0
3153,3,0
3155,1,0
3156,0,4
3157,3,0
3158,4,0
3159,2,0
3160,2,0
3161,1,0
3165,0,1
3167,2,1
3168,4,1
3169,2,0
3170,1,0
3171,3,0
3172,1,4
3173,2,1
3176,3,0
3177,3,0
3178,1,2
3179,3,1
3180,4,2
3181,2,0
3182,3,0
3183,2,3
3185,2,0
3187,2,0
3190,3,0
3192,1,0
3195,2,3
3196,1,0
3202,0,1
3204,2,0
3205,1,0
3206,1,0
3207,1,0
3209,2,0
3210,1,0
3211,3,1
3212,3,0
3214,1,0
3215,1,0
3217,1,0
3220,3,0
3221,3,0
3222,3,0
3223,1,0
3224,3,1
3226,1,0
3228,4,3
3230,3,0
3234,3,0
3235,2,0
3236,1,0
3237,0,3
3238,1,0
3239,4,2
3240,1,0
3241,4,0
3245,0,1
3248,3,0
3250,2,0
3251,3,0
3253,4,3
3254,3,0
3255,1,2
3259,1,0
3260,2,0
3262,3,0
3265,3,0
3267,1,0
3270,3,0
3271,3,0
3272,3,0
3273,1,4
3275,0,1
3276,2,4
3277,2,0
3278,2,0
3279,4,0
3282,2,0
3283,1,0
3286,0,2
3288,2,0
3290,4,0
3291,1,0
3292,3,1
3294,4,0
